tile,ra,dec,near_gal,nearest_gal_sep,nearest_gal_id,nearest_gal_dist
"(288, 278)",219.49245,49.0,True,144.62642148829758,NGC5689                       ,34.8335
"(289, 239)",166.02408,29.5,True,149.61660554656476,NGC3486                       ,13.3917
"(289, 251)",177.49324,35.5,True,158.82991132269103,UGC06827                      ,42.462
"(289, 252)",178.61182,36.0,True,161.26271545331247,NGC3941                       ,12.5709
"(289, 253)",179.75838,36.5,True,228.41178831041975,NGC3941                       ,12.5709
"(289, 255)",182.13826,37.5,True,225.551789871702,NGC4151                       ,7.7928
"(289, 256)",183.37314,38.0,True,164.15259461919834,NGC4151                       ,7.7928
"(289, 257)",184.63902,38.5,True,204.20537918184905,NGC4151                       ,7.7928
"(289, 258)",185.93675,39.0,True,48.67355813825967,NGC4369                       ,21.5774
"(289, 259)",187.26723,39.5,True,255.58481599029503,NGC4369                       ,21.5774
"(289, 260)",188.63135,40.0,True,245.5134284199616,NGC4736                       ,4.6423
"(289, 261)",190.03008,40.5,True,151.7761818416507,NGC4736                       ,4.6423
"(289, 262)",191.46437,41.0,True,61.91672445871031,NGC4736                       ,4.6423
"(289, 263)",192.9353,41.5,True,10.217461786768611,NGC4736                       ,4.6423
"(289, 264)",194.44392,42.0,True,102.2391235599008,NGC4736                       ,4.6423
"(289, 265)",195.99138,42.5,True,203.6401339254823,NGC4736                       ,4.6423
"(289, 266)",197.57881,43.0,True,169.80275786499493,NGC5055                       ,8.9167
"(289, 267)",199.20747,43.5,True,188.72680316681027,NGC5055                       ,8.9167
"(289, 268)",200.87863,44.0,True,260.1817351409481,NGC5145                       ,30.3781
"(289, 270)",204.35387,45.0,True,99.55189306891036,UGC08603                      ,38.9924
"(289, 271)",206.16078,45.5,True,138.25919269426095,NGC5301                       ,21.3031
"(289, 273)",209.92088,46.5,True,232.31317556149688,UGC08876                      ,33.5495
"(289, 277)",218.07368,48.5,True,217.4926906466796,NGC5689                       ,34.8335
"(290, 239)",166.59856,29.5,True,260.86206837737245,NGC3486                       ,13.3917
"(290, 251)",178.1074,35.5,True,143.00817199306482,UGC06827                      ,42.462
"(290, 252)",179.22986,36.0,True,206.32112669010203,NGC3941                       ,12.5709
"(290, 255)",182.7685,37.5,True,224.50431546652823,NGC4151                       ,7.7928
"(290, 256)",184.00764,38.0,True,195.6737687464457,NGC4151                       ,7.7928
"(290, 257)",185.27791,38.5,True,266.6364818843186,NGC4151                       ,7.7928
"(290, 258)",186.58014,39.0,True,68.48079880881221,NGC4369                       ,21.5774
"(290, 260)",189.28406,40.0,True,207.4050014736656,NGC4736                       ,4.6423
"(290, 261)",190.68762,40.5,True,112.5671871426116,NGC4736                       ,4.6423
"(290, 262)",192.12688,41.0,True,23.34759881841085,NGC4736                       ,4.6423
"(290, 263)",193.6029,41.5,True,39.2876499412635,NGC4736                       ,4.6423
"(290, 264)",195.11674,42.0,True,139.2639211821544,NGC4736                       ,4.6423
"(290, 265)",196.66954,42.5,True,236.3417541315516,NGC5055                       ,8.9167
"(290, 266)",198.26248,43.0,True,121.66051629096346,NGC5055                       ,8.9167
"(290, 267)",199.89677,43.5,True,62.43113442417117,NGC5103                       ,22.425
"(290, 268)",201.57372,44.0,True,251.7196554172328,NGC5145                       ,30.3781
"(290, 271)",206.87415,45.5,True,129.8627018073744,NGC5301                       ,21.3031
"(290, 272)",208.7357,46.0,True,169.05763727997677,UGC08876                      ,33.5495
"(290, 277)",218.82828,48.5,True,85.80265818306877,NGC5689                       ,34.8335
"(291, 250)",177.6227,35.0,True,131.01084943547448,UGC06827                      ,42.462
"(291, 251)",178.72157,35.5,True,272.61795523247235,NGC3941                       ,12.5709
"(291, 252)",179.84789,36.0,True,287.7768532323538,NGC3941                       ,12.5709
"(291, 254)",182.18575,37.0,True,292.8220052088671,NGC4151                       ,7.7928
"(291, 255)",183.39874,37.5,True,230.44071613040813,NGC4151                       ,7.7928
"(291, 256)",184.64215,38.0,True,242.210784289203,NGC4151                       ,7.7928
"(291, 257)",185.9168,38.5,True,235.38177677241785,NGC4369                       ,21.5774
"(291, 258)",187.22351,39.0,True,241.8689506703029,NGC4369                       ,21.5774
"(291, 259)",188.5632,39.5,True,264.55125415361863,NGC4736                       ,4.6423
"(291, 260)",189.93677,40.0,True,170.19859054864824,NGC4736                       ,4.6423
"(291, 261)",191.34515,40.5,True,74.46180650703224,NGC4736                       ,4.6423
"(291, 262)",192.78938,41.0,True,10.598992017634,NGC4736                       ,4.6423
"(291, 263)",194.2705,41.5,True,79.35346936150161,NGC4736                       ,4.6423
"(291, 264)",195.78957,42.0,True,177.9741208503142,NGC4736                       ,4.6423
"(291, 265)",197.34772,42.5,True,159.23358519449232,NGC5055                       ,8.9167
"(291, 266)",198.94615,43.0,True,114.54195660270392,NGC5055                       ,8.9167
"(291, 267)",200.58607,43.5,True,84.7356557982986,NGC5103                       ,22.425
"(291, 269)",203.99567,44.5,True,97.3516168998863,UGC08603                      ,38.9924
"(291, 271)",207.5875,45.5,True,228.40022901382164,NGC5301                       ,21.3031
"(291, 272)",209.45547,46.0,True,88.2903890217751,UGC08876                      ,33.5495
"(291, 277)",219.58286,48.5,True,181.12403084920956,NGC5689                       ,34.8335
"(292, 250)",178.2331,35.0,True,146.1917803914569,UGC06827                      ,42.462
"(292, 254)",182.81181,37.0,True,292.234709874326,NGC4151                       ,7.7928
"(292, 255)",184.02898,37.5,True,254.5196075076924,NGC4151                       ,7.7928
"(292, 256)",185.27666,38.0,True,296.777608722981,NGC4151                       ,7.7928
"(292, 257)",186.55568,38.5,True,239.15000420882927,NGC4369                       ,21.5774
"(292, 259)",189.21118,39.5,True,228.8659210818753,NGC4736                       ,4.6423
"(292, 260)",190.58946,40.0,True,134.6515380362318,NGC4736                       ,4.6423
"(292, 261)",192.0027,40.5,True,40.69609032382413,NGC4736                       ,4.6423
"(292, 262)",193.4519,41.0,True,30.90324423704863,NGC4736                       ,4.6423
"(292, 263)",194.9381,41.5,True,119.85116703630676,NGC4736                       ,4.6423
"(292, 264)",196.46237,42.0,True,217.4657197913598,NGC4736                       ,4.6423
"(292, 265)",198.0259,42.5,True,84.26776834467078,NGC5055                       ,8.9167
"(292, 266)",199.6298,43.0,True,96.08936605123552,NGC5103                       ,22.425
"(292, 267)",201.27538,43.5,True,88.06929636917715,NGC5145                       ,30.3781
"(292, 269)",204.69669,44.5,True,180.3543409281935,UGC08603                      ,38.9924
"(293, 254)",183.43788,37.0,True,297.8073916546762,NGC4151                       ,7.7928
"(293, 255)",184.65921,37.5,True,292.2886534244,NGC4151                       ,7.7928
"(293, 258)",188.51027,39.0,True,287.36443432205056,NGC4736                       ,4.6423
"(293, 259)",189.85916,39.5,True,194.83144539844736,NGC4736                       ,4.6423
"(293, 260)",191.24217,40.0,True,102.50897936305935,NGC4736                       ,4.6423
"(293, 261)",192.66025,40.5,True,31.734215098135657,NGC4736                       ,4.6423
"(293, 262)",194.11441,41.0,True,70.10610369734687,NGC4736                       ,4.6423
"(293, 263)",195.60568,41.5,True,160.45045423656475,NGC4736                       ,4.6423
"(293, 264)",197.1352,42.0,True,183.73785354059743,NGC5055                       ,8.9167
"(293, 265)",198.70406,42.5,True,33.11209402990649,NGC5055                       ,8.9167
"(293, 266)",200.31348,43.0,True,63.0840373384985,NGC5103                       ,22.425
"(293, 267)",201.96468,43.5,True,154.53898409538024,NGC5145                       ,30.3781
"(293, 268)",203.65897,44.0,True,256.29308451635404,UGC08603                      ,38.9924
"(293, 271)",209.01422,45.5,True,126.6345629510991,UGC08876                      ,33.5495
"(294, 258)",189.15366,39.0,True,254.35688687762212,NGC4736                       ,4.6423
"(294, 259)",190.50716,39.5,True,163.48716817279816,NGC4736                       ,4.6423
"(294, 260)",191.89487,40.0,True,78.10473762840223,NGC4736                       ,4.6423
"(294, 261)",193.3178,40.5,True,35.93011458329147,NGC4736                       ,4.6423
"(294, 262)",194.77692,41.0,True,110.17129012898847,NGC4736                       ,4.6423
"(294, 263)",196.27328,41.5,True,201.0859671830379,NGC4736                       ,4.6423
"(294, 264)",197.80801,42.0,True,108.62304084392964,NGC5055                       ,8.9167
"(294, 265)",199.38223,42.5,True,38.411112978778505,NGC5055                       ,8.9167
"(294, 266)",200.99713,43.0,True,20.974498838130756,NGC5145                       ,30.3781
"(294, 268)",204.35405,44.0,True,233.16680993596395,UGC08603                      ,38.9924
"(294, 269)",206.09871,44.5,True,217.202225464255,NGC5297                       ,30.4569
"(294, 271)",209.72757,45.5,True,156.52222369183207,UGC08876                      ,33.5495
"(295, 258)",189.79704,39.0,True,223.56540169053187,NGC4736                       ,4.6423
"(295, 259)",191.15514,39.5,True,136.70335024381978,NGC4736                       ,4.6423
"(295, 260)",192.54758,40.0,True,70.05718094091561,NGC4736                       ,4.6423
"(295, 261)",193.97533,40.5,True,67.66282088778021,NGC4736                       ,4.6423
"(295, 262)",195.43942,41.0,True,150.40707814241085,NGC4736                       ,4.6423
"(295, 263)",196.94089,41.5,True,207.8066763597133,NGC5055                       ,8.9167
"(295, 264)",198.48083,42.0,True,43.49155873399029,NGC5055                       ,8.9167
"(295, 265)",200.0604,42.5,True,103.19847861398362,NGC5055                       ,8.9167
"(295, 266)",201.6808,43.0,True,44.60273002504176,NGC5145                       ,30.3781
"(295, 269)",206.79973,44.5,True,197.75980028734412,NGC5297                       ,30.4569
"(296, 257)",189.11124,38.5,True,282.7499263297776,NGC4736                       ,4.6423
"(296, 258)",190.44041,39.0,True,196.04281593509108,NGC4736                       ,4.6423
"(296, 259)",191.80312,39.5,True,117.64057766504315,NGC4736                       ,4.6423
"(296, 260)",193.20027,40.0,True,71.1723956028004,NGC4736                       ,4.6423
"(296, 261)",194.63287,40.5,True,105.37703618859278,NGC4736                       ,4.6423
"(296, 262)",196.10193,41.0,True,190.70214279498805,NGC4736                       ,4.6423
"(296, 263)",197.60847,41.5,True,133.02006901283997,NGC5055                       ,8.9167
"(296, 264)",199.15364,42.0,True,23.371119445831912,NGC5055                       ,8.9167
"(296, 265)",200.73857,42.5,True,163.23472080205795,NGC5103                       ,22.425
"(296, 268)",205.74422,44.0,True,239.0438578942959,NGC5297                       ,30.4569
"(296, 278)",225.58946,49.0,True,275.0051275190988,UGC09665                      ,37.1882
"(297, 240)",171.47302,30.0,True,189.94253462474975,NGC3687                       ,32.961
"(297, 257)",189.75014,38.5,True,254.972416605481,NGC4736                       ,4.6423
"(297, 258)",191.0838,39.0,True,173.35452646522975,NGC4736                       ,4.6423
"(297, 259)",192.4511,39.5,True,110.37741127987988,NGC4736                       ,4.6423
"(297, 260)",193.85298,40.0,True,88.1031756111128,NGC4736                       ,4.6423
"(297, 261)",195.29042,40.5,True,144.4586477327938,NGC4736                       ,4.6423
"(297, 262)",196.76443,41.0,True,231.0223236286013,NGC4736                       ,4.6423
"(297, 263)",198.27608,41.5,True,64.53067999706035,NGC5055                       ,8.9167
"(297, 264)",199.82646,42.0,True,79.19235247504221,NGC5055                       ,8.9167
"(297, 265)",201.41675,42.5,True,256.40646988407525,NGC5055                       ,8.9167
"(297, 268)",206.4393,44.0,True,78.89922567131035,NGC5297                       ,30.4569
"(298, 240)",172.05038,30.0,True,169.39031228175145,NGC3687                       ,32.961
"(298, 257)",190.38902,38.5,True,230.6931270034134,NGC4736                       ,4.6423
"(298, 258)",191.72717,39.0,True,157.60773715304748,NGC4736                       ,4.6423
"(298, 259)",193.09909,39.5,True,110.6218809576136,NGC4736                       ,4.6423
"(298, 260)",194.50569,40.0,True,116.93714632240024,NGC4736                       ,4.6423
"(298, 261)",195.94797,40.5,True,184.0359163939478,NGC4736                       ,4.6423
"(298, 262)",197.42694,41.0,True,190.35297800417564,NGC5055                       ,8.9167
"(298, 263)",198.94366,41.5,True,50.95261153946488,NGC5055                       ,8.9167
"(298, 264)",200.49928,42.0,True,152.58508106237832,NGC5055                       ,8.9167
"(298, 268)",207.13437,44.0,True,127.05404274879676,NGC5297                       ,30.4569
"(298, 273)",216.4582,46.5,True,121.70609415092284,NGC5633                       ,49.0858
"(298, 277)",224.86491,48.5,True,124.047093728829,UGC09665                      ,37.1882
"(299, 239)",171.76886,29.5,True,117.12152541697571,NGC3687                       ,32.961
"(299, 240)",172.62773,30.0,True,226.68619667270264,NGC3687                       ,32.961
"(299, 246)",178.25832,33.0,True,292.46936865786125,NGC3935                       ,48.0839
"(299, 256)",189.71822,38.0,True,288.1462811840074,NGC4736                       ,4.6423
"(299, 257)",191.02791,38.5,True,211.124701573166,NGC4736                       ,4.6423
"(299, 258)",192.37056,39.0,True,150.99153097018555,NGC4736                       ,4.6423
"(299, 259)",193.74707,39.5,True,120.09939100838152,NGC4736                       ,4.6423
"(299, 260)",195.15839,40.0,True,150.99884261790632,NGC4736                       ,4.6423
"(299, 261)",196.6055,40.5,True,223.84023162618425,NGC4736                       ,4.6423
"(299, 262)",198.08945,41.0,True,139.30256938710818,NGC5055                       ,8.9167
"(299, 263)",199.61127,41.5,True,62.50141918856027,NGC5055                       ,8.9167
"(299, 264)",201.17209,42.0,True,228.78800815969169,NGC5055                       ,8.9167
"(299, 267)",206.10048,43.5,True,110.32517776823288,NGC5297                       ,30.4569
"(299, 273)",217.18459,46.5,True,88.81012724733418,NGC5633                       ,49.0858
"(299, 274)",219.20874,47.0,True,76.79361573904593,NGC5714                       ,37.3815
"(299, 277)",225.61949,48.5,True,51.52946093098868,UGC09665                      ,37.1882
"(300, 239)",172.34334,29.5,True,148.01541931023283,NGC3687                       ,32.961
"(300, 245)",177.85336,32.5,True,136.05331279075085,NGC3935                       ,48.0839
"(300, 256)",190.35274,38.0,True,266.58502678139104,NGC4736                       ,4.6423
"(300, 257)",191.6668,38.5,True,197.67483450410785,NGC4736                       ,4.6423
"(300, 258)",193.01393,39.0,True,150.89783631399516,NGC4736                       ,4.6423
"(300, 259)",194.39505,39.5,True,140.72249283994552,NGC4736                       ,4.6423
"(300, 260)",195.8111,40.0,True,187.45804900870576,NGC4736                       ,4.6423
"(300, 261)",197.26305,40.5,True,259.17962690634823,NGC5055                       ,8.9167
"(300, 262)",198.75195,41.0,True,120.1958538143162,NGC5055                       ,8.9167
"(300, 263)",200.27887,41.5,True,130.44696509691246,NGC5055                       ,8.9167
"(300, 267)",206.78976,43.5,True,65.90985384146087,NGC5297                       ,30.4569
"(300, 274)",219.94188,47.0,True,90.97551419750856,NGC5714                       ,37.3815
"(301, 244)",177.46635,32.0,True,293.3611268076937,NGC3935                       ,48.0839
"(301, 245)",178.4462,32.5,True,149.4334099225096,NGC3935                       ,48.0839
"(301, 256)",190.98724,38.0,True,249.4632172393527,NGC4736                       ,4.6423
"(301, 257)",192.3057,38.5,True,191.6373375068536,NGC4736                       ,4.6423
"(301, 258)",193.65732,39.0,True,156.6081082884503,NGC4736                       ,4.6423
"(301, 259)",195.04303,39.5,True,168.44400073949768,NGC4736                       ,4.6423
"(301, 260)",196.46379,40.0,True,225.14836742806943,NGC4736                       ,4.6423
"(301, 261)",197.9206,40.5,True,217.62895034550831,NGC5055                       ,8.9167
"(301, 262)",199.41446,41.0,True,122.28420395964412,NGC5055                       ,8.9167
"(301, 263)",200.94646,41.5,True,205.14787133544297,NGC5055                       ,8.9167
"(301, 272)",216.65326,46.0,True,98.8641816318146,NGC5633                       ,49.0858
"(301, 276)",224.91872,48.0,True,98.5772357924876,UGC09665                      ,37.1882
"(302, 244)",178.05594,32.0,True,194.732660287175,NGC3935                       ,48.0839
"(302, 245)",179.03905,32.5,True,77.19326256322307,NGC3994                       ,45.6356
"(302, 246)",180.04686,33.0,True,264.44827431887245,NGC4062                       ,14.5994
"(302, 249)",183.22437,34.5,True,285.3924515342982,NGC4203                       ,15.2547
"(302, 256)",191.62175,38.0,True,237.74381561907876,NGC4736                       ,4.6423
"(302, 257)",192.94458,38.5,True,191.39954919921,NGC4736                       ,4.6423
"(302, 258)",194.30069,39.0,True,171.61563006357215,NGC4736                       ,4.6423
"(302, 259)",195.69102,39.5,True,200.3365500419531,NGC4736                       ,4.6423
"(302, 260)",197.1165,40.0,True,263.53953200214266,NGC4736                       ,4.6423
"(302, 261)",198.57814,40.5,True,198.3271525424529,NGC5055                       ,8.9167
"(302, 262)",200.07697,41.0,True,156.49846002591457,NGC5055                       ,8.9167
"(302, 263)",201.61406,41.5,True,281.26996095520576,NGC5055                       ,8.9167
"(302, 272)",217.37303,46.0,True,174.75697741001355,NGC5633                       ,49.0858
"(302, 273)",219.3637,46.5,True,84.78832719119958,NGC5714                       ,37.3815
"(302, 276)",225.66595,48.0,True,41.276500578639904,UGC09665                      ,37.1882
"(303, 244)",178.64552,32.0,True,237.57993128032567,NGC3935                       ,48.0839
"(303, 245)",179.6319,32.5,True,34.764163925010685,NGC3994                       ,45.6356
"(303, 246)",180.64304,33.0,True,217.0233323264853,NGC4062                       ,14.5994
"(303, 248)",182.74202,34.0,True,224.380918709542,NGC4203                       ,15.2547
"(303, 249)",183.83107,34.5,True,281.57746744563,NGC4203                       ,15.2547
"(303, 255)",190.96156,37.5,True,288.1149519291479,NGC4736                       ,4.6423
"(303, 256)",192.25626,38.0,True,232.2470801106628,NGC4736                       ,4.6423
"(303, 257)",193.58347,38.5,True,195.03079307379423,NGC4736                       ,4.6423
"(303, 258)",194.94408,39.0,True,193.7705195225791,NGC4736                       ,4.6423
"(303, 259)",196.339,39.5,True,234.7016734483841,NGC4736                       ,4.6423
"(303, 260)",197.76921,40.0,True,296.322588273905,NGC5055                       ,8.9167
"(303, 261)",199.23569,40.5,True,197.85512531191165,NGC5055                       ,8.9167
"(303, 262)",200.73947,41.0,True,214.2448619009114,NGC5055                       ,8.9167
"(303, 273)",220.09006,46.5,True,149.19649331532486,NGC5714                       ,37.3815
"(304, 244)",179.23512,32.0,True,40.64591229658301,NGC3986                       ,48.2079
"(304, 245)",180.22473,32.5,True,145.0440070469416,NGC4062                       ,14.5994
"(304, 246)",181.23923,33.0,True,215.7373860718944,NGC4062                       ,14.5994
"(304, 247)",182.27914,33.5,True,275.0611340923019,NGC4203                       ,15.2547
"(304, 248)",183.34512,34.0,True,149.7397035238899,NGC4203                       ,15.2547
"(304, 249)",184.43777,34.5,True,292.5084298414107,NGC4203                       ,15.2547
"(304, 255)",191.59181,37.5,True,277.7820364749026,NGC4736                       ,4.6423
"(304, 256)",192.89076,38.0,True,231.9541903995512,NGC4736                       ,4.6423
"(304, 257)",194.22235,38.5,True,206.36911290964693,NGC4736                       ,4.6423
"(304, 258)",195.58745,39.0,True,220.93064100260884,NGC4736                       ,4.6423
"(304, 259)",196.98698,39.5,True,270.59584304916547,NGC4736                       ,4.6423
"(304, 260)",198.4219,40.0,True,277.5275674169629,NGC5055                       ,8.9167
"(304, 261)",199.89322,40.5,True,213.1604451639278,NGC5055                       ,8.9167
"(304, 262)",201.40198,41.0,True,281.38400793486323,NGC5055                       ,8.9167
"(305, 243)",178.85622,31.5,True,227.4149423919436,NGC3986                       ,48.2079
"(305, 244)",179.8247,32.0,True,101.03665334492534,NGC3995                       ,49.0464
"(305, 245)",180.81758,32.5,True,89.13952100495031,NGC4062                       ,14.5994
"(305, 246)",181.8354,33.0,True,247.18410037047644,NGC4062                       ,14.5994
"(305, 247)",182.87875,33.5,True,141.75245184503626,NGC4203                       ,15.2547
"(305, 248)",183.94824,34.0,True,146.13112963810613,NGC4203                       ,15.2547
"(305, 255)",192.22205,37.5,True,272.8026033117073,NGC4736                       ,4.6423
"(305, 256)",193.52528,38.0,True,234.3716705812496,NGC4736                       ,4.6423
"(305, 257)",194.86125,38.5,True,224.24767046497143,NGC4736                       ,4.6423
"(305, 258)",196.23083,39.0,True,251.47732696168836,NGC4736                       ,4.6423
"(305, 260)",199.07462,40.0,True,276.12341382124947,NGC5055                       ,8.9167
"(305, 261)",200.55077,40.5,True,252.01457151563324,NGC5055                       ,8.9167
"(305, 265)",206.84212,42.5,True,235.59209679057076,UGC08756                      ,29.4399
"(305, 272)",219.53238,46.0,True,270.992396456141,NGC5714                       ,37.3815
"(306, 243)",179.44264,31.5,True,221.8512977004049,NGC3986                       ,48.2079
"(306, 244)",180.41429,32.0,True,84.10559517390796,NGC4062                       ,14.5994
"(306, 245)",181.41043,32.5,True,92.99504840333228,NGC4062                       ,14.5994
"(306, 246)",182.43158,33.0,True,241.3726357844125,NGC4203                       ,15.2547
"(306, 247)",183.47836,33.5,True,14.17807556523561,NGC4203                       ,15.2547
"(306, 248)",184.55135,34.0,True,185.7242006030237,NGC4203                       ,15.2547
"(306, 255)",192.85228,37.5,True,272.5011016927747,NGC4736                       ,4.6423
"(306, 256)",194.15979,38.0,True,243.2778752147579,NGC4736                       ,4.6423
"(306, 257)",195.50014,38.5,True,247.24915498401444,NGC4736                       ,4.6423
"(306, 258)",196.8742,39.0,True,284.3161414379895,NGC4736                       ,4.6423
"(306, 260)",199.72731,40.0,True,282.1442802305185,NGC5055                       ,8.9167
"(306, 264)",205.8818,42.0,True,87.4506140306478,NGC5290                       ,34.5977
"(307, 243)",180.02905,31.5,True,161.66719619548394,NGC4062                       ,14.5994
"(307, 244)",181.00389,32.0,True,26.67296423498172,NGC4062                       ,14.5994
"(307, 245)",182.00327,32.5,True,180.4880448826452,NGC4062                       ,14.5994
"(307, 246)",183.02777,33.0,True,109.25653469955478,NGC4203                       ,15.2547
"(307, 247)",184.07796,33.5,True,16.15027150668174,NGC4203                       ,15.2547
"(307, 248)",185.15445,34.0,True,288.984085790643,NGC4203                       ,15.2547
"(307, 255)",193.48251,37.5,True,274.1970366924164,NGC4736                       ,4.6423
"(307, 256)",194.7943,38.0,True,258.000694817192,NGC4736                       ,4.6423
"(307, 257)",196.13902,38.5,True,274.08521821645445,NGC4736                       ,4.6423
"(307, 264)",206.55463,42.0,True,23.261401488867996,NGC5290                       ,34.5977
"(307, 270)",217.08179,45.0,True,31.46551401194731,PGC051753                     ,37.7062
"(308, 242)",179.66154,31.0,True,288.198494678997,NGC4062                       ,14.5994
"(308, 243)",180.61546,31.5,True,46.7443307302644,NGC4062                       ,14.5994
"(308, 244)",181.59348,32.0,True,79.50503370201238,NGC4062                       ,14.5994
"(308, 245)",182.59612,32.5,True,235.81044783990853,NGC4203                       ,15.2547
"(308, 246)",183.62395,33.0,True,29.54327272702073,NGC4203                       ,15.2547
"(308, 247)",184.67757,33.5,True,144.958071371534,NGC4203                       ,15.2547
"(308, 255)",194.11275,37.5,True,281.45516735026,NGC4736                       ,4.6423
"(308, 263)",205.61963,41.5,True,205.58662597884975,NGC5290                       ,34.5977
"(308, 270)",217.7889,45.0,True,106.96365774333064,PGC051753                     ,37.7062
"(309, 242)",180.24486,31.0,True,197.02547710915783,NGC4062                       ,14.5994
"(309, 243)",181.20187,31.5,True,38.431960147430914,NGC4062                       ,14.5994
"(309, 244)",182.18306,32.0,True,200.6896537542006,NGC4062                       ,14.5994
"(309, 245)",183.18896,32.5,True,137.5250334625701,NGC4203                       ,15.2547
"(309, 246)",184.22012,33.0,True,45.54437147652597,NGC4203                       ,15.2547
"(309, 247)",185.27716,33.5,True,278.2656305682575,NGC4203                       ,15.2547
"(309, 255)",194.74298,37.5,True,293.86283351378086,NGC4736                       ,4.6423
"(309, 263)",206.28723,41.5,True,2.635019827535337,NGC5289                       ,44.2643
"(309, 269)",216.61395,44.5,True,208.5744093024876,PGC051753                     ,37.7062
"(310, 242)",180.82817,31.0,True,163.2323500992147,NGC4062                       ,14.5994
"(310, 243)",181.7883,31.5,True,116.74910209883026,NGC4062                       ,14.5994
"(310, 245)",183.7818,32.5,True,129.32417461411254,NGC4203                       ,15.2547
"(310, 246)",184.81631,33.0,True,176.09676004252648,NGC4203                       ,15.2547
"(310, 269)",217.31497,44.5,True,124.63324737789507,PGC051753                     ,37.7062
"(311, 241)",180.47208,30.5,True,296.52116503315534,NGC4062                       ,14.5994
"(311, 242)",181.4115,31.0,True,165.23778170481395,NGC4062                       ,14.5994
"(311, 243)",182.37471,31.5,True,240.8688390824623,NGC4062                       ,14.5994
"(311, 244)",183.36224,32.0,True,252.33771232359365,NGC4203                       ,15.2547
"(311, 245)",184.37465,32.5,True,140.13852863386856,NGC4203                       ,15.2547
"(311, 249)",188.6847,34.5,True,281.91437773183173,NGC4631                       ,7.4909
"(311, 250)",189.83044,35.0,True,291.57764666050446,NGC4631                       ,7.4909
"(311, 262)",206.03952,41.0,True,189.63243293545327,NGC5289                       ,44.2643
"(311, 269)",218.01599,44.5,True,212.8882771129144,PGC051753                     ,37.7062
"(311, 270)",219.9102,45.0,True,187.1116698000509,UGC09476                      ,38.8902
"(312, 241)",181.05237,30.5,True,293.9040797612695,NGC4062                       ,14.5994
"(312, 242)",181.99481,31.0,True,225.60032973369093,NGC4062                       ,14.5994
"(312, 244)",183.95183,32.0,True,250.666436460033,NGC4203                       ,15.2547
"(312, 245)",184.9675,32.5,True,240.03542939774053,NGC4203                       ,15.2547
"(312, 248)",188.17,34.0,True,278.67763870847216,NGC4631                       ,7.4909
"(312, 249)",189.2914,34.5,True,246.7408175841112,NGC4631                       ,7.4909
"(312, 250)",190.44084,35.0,True,288.1113926824169,NGC4631                       ,7.4909
"(312, 255)",196.6337,37.5,True,227.2199113799504,NGC5005                       ,18.6997
"(312, 270)",220.61731,45.0,True,156.0289707305022,UGC09476                      ,38.8902
"(313, 244)",184.54143,32.0,True,275.1531246012017,NGC4203                       ,15.2547
"(313, 247)",187.67557,33.5,True,299.6000221530079,NGC4631                       ,7.4909
"(313, 248)",188.7731,34.0,True,227.1684227330983,NGC4631                       ,7.4909
"(313, 249)",189.8981,34.5,True,225.9511423743049,NGC4631                       ,7.4909
"(313, 250)",191.05122,35.0,True,288.93756837628723,NGC4631                       ,7.4909
"(313, 255)",197.26393,37.5,True,81.38529342170678,NGC5005                       ,18.6997
"(313, 268)",217.56061,44.0,True,290.2515242374941,PGC051753                     ,37.7062
"(314, 247)",188.27518,33.5,True,237.77811988192948,NGC4631                       ,7.4909
"(314, 248)",189.37622,34.0,True,185.10281945067095,NGC4631                       ,7.4909
"(314, 249)",190.5048,34.5,True,223.5976828479912,NGC4631                       ,7.4909
"(314, 254)",196.5853,37.0,True,240.723866072348,NGC5005                       ,18.6997
"(314, 255)",197.89417,37.5,True,64.9698567419047,NGC5005                       ,18.6997
"(314, 269)",220.11903,44.5,True,125.51424156282384,PGC052468                     ,49.274
"(315, 244)",185.7206,32.0,True,230.36925428944292,NGC4414                       ,17.6155
"(315, 246)",187.79723,33.0,True,273.96523501605714,NGC4631                       ,7.4909
"(315, 247)",188.87477,33.5,True,178.82640439247325,NGC4631                       ,7.4909
"(315, 248)",189.97932,34.0,True,160.114389992771,NGC4631                       ,7.4909
"(315, 249)",191.11151,34.5,True,224.9247787144435,NGC4631                       ,7.4909
"(315, 254)",197.21136,37.0,True,94.72791181070278,NGC5005                       ,18.6997
"(315, 255)",198.5244,37.5,True,150.70926296171774,NGC5005                       ,18.6997
"(315, 269)",220.82005,44.5,True,187.5144060942214,UGC09476                      ,38.8902
"(316, 241)",183.37355,30.5,True,268.18607968455296,NGC4245                       ,16.6744
"(316, 243)",185.30678,31.5,True,275.6020744508961,NGC4414                       ,17.6155
"(316, 244)",186.31018,32.0,True,159.83520344169344,NGC4414                       ,17.6155
"(316, 246)",188.3934,33.0,True,208.73477519127272,NGC4631                       ,7.4909
"(316, 247)",189.47438,33.5,True,126.81029814821918,NGC4631                       ,7.4909
"(316, 248)",190.58244,34.0,True,158.46483453395203,NGC4631                       ,7.4909
"(316, 249)",191.71822,34.5,True,244.15739378001948,NGC4631                       ,7.4909
"(316, 253)",196.5524,36.5,True,260.38319569737524,NGC5005                       ,18.6997
"(316, 254)",197.83743,37.0,True,33.02015771372786,NGC5005                       ,18.6997
"(316, 255)",199.15465,37.5,True,228.03637976112117,NGC5033                       ,16.8522
