host,ID,ra,dec,morph,re,zspec,tile,x,y,bands,n_bands,cutout
,1105148+300606,166.3118,30.10173,UDG,7.62,0.0310548172629479,"(288, 240)",4414.508241755106,6971.513539860655,ugri,4,1
,1106580+435100,166.74156,43.84992,UDG,7.42,0.0,"(240, 268)",6091.066427511103,2092.1134425774453,ugri,4,1
,1107370+295649,166.90432,29.94693,UDG,7.24,0.0230259294915284,"(289, 240)",4158.869119494148,3971.7416517888378,ugri,4,1
,1108198+320253,167.08257,32.0481,UDG,6.5,0.0,"(283, 244)",1241.368828436839,5936.111055581597,ugri,4,1
,1108421+370204,167.17538,37.03431,UDG,5.89,0.0,"(267, 254)",4763.782623652451,5664.911282364193,ugri,4,1
,1109044+371552,167.26853,37.26453,UDG,6.67,0.0,"(265, 255)",1052.7391911577,442.1478497657063,ugri,4,1
,1109132+544709,167.3049,54.78577,UDG,5.74,0.0,"(192, 290)",5737.443168647116,848.772231679799,ugriz,5,1
,1109175+293516,167.32283,29.58786,UDG,31.44,0.0,"(291, 239)",2475.594913276089,6704.266490702112,ugri,4,1
,1109187+505403,167.32805,50.90075,UDG,6.45,0.0,"(211, 282)",8826.722045918403,3084.750478863264,ugriz,5,1
,1109390+450126,167.41252,45.0238,UDG,9.23,0.0,"(237, 270)",7353.02255713772,5463.714703168233,gri,3,1
,1109408+294002,167.42004,29.66721,UDG,8.09,0.0,"(291, 239)",840.6677918004816,8244.803412402183,ugri,4,1
,1109524+305815,167.46844,30.97074,UDG,8.96,0.0,"(287, 242)",4060.4002808877626,4433.210074499812,ugri,4,1
,1110070+463010,167.529,46.50272,UDG,6.24,0.0,"(231, 273)",8500.56790043246,5058.526257061624,ugri,4,1
,1113060+353937,168.27515,35.66035,UDG,5.71,0.0248672032970222,"(274, 251)",5088.753142351176,8107.42748822888,ugri,4,1
,1113080+765528,168.28325,76.92434,UDG,5.69,0.0,"(76, 334)",7816.334035442612,3549.165604897896,gri,3,1
,1113228+361427,168.34497,36.24081,UDG,5.37,0.0,"(272, 252)",1253.0780856439878,9671.30976925862,ugri,4,1
,1114105+533604,168.54372,53.6012,UDG,7.66,0.0,"(201, 287)",9762.70708697367,6975.0086757857935,ugriz,5,1
,1114157+440150,168.56562,44.03046,UDG,6.29,0.0,"(243, 268)",9726.84055556026,5600.009817598669,ugri,4,1
,1115274+311328,168.86403,31.2244,UDG,6.45,0.0,"(289, 242)",268.6244047610025,9354.772644590634,ugri,4,1
,1116015+421535,169.00632,42.25984,UDG,5.66,0.0,"(249, 265)",2966.5446155646387,347.6127502962145,ugri,4,1
,1116530+541941,169.22098,54.32803,UDG,5.4,0.0,"(197, 289)",9531.900375565849,1680.273785605721,ugriz,5,1
,1117156+432401,169.3152,43.40032,UDG,5.84,0.0,"(246, 267)",8554.022899039397,3073.6818531432536,ugri,4,1
,1117521+470053,169.46701,47.01463,UDG,6.37,0.0,"(231, 274)",3523.283192347786,5284.567850007057,ugri,4,1
,1118504+300424,169.71016,30.07339,UDG,6.78,0.0,"(294, 240)",5516.8451631652015,6422.2925805423565,ugri,4,1
,1119193+515014,169.83057,51.8373,UDG,5.59,0.0,"(209, 284)",3869.225875620516,1847.76681745158,ugriz,5,1
,1119250+313056,169.85426,31.51545,UDG,5.47,0.0,"(290, 243)",8399.21156056767,5302.595466951796,ugri,4,1
,1120108+413136,170.04511,41.52659,UDG,5.52,0.0,"(255, 263)",7784.432256276325,5518.3784329840455,ugri,4,1
,1120459+332537,170.19138,33.42686,UDG,7.21,0.0354378494738516,"(284, 247)",6548.159498343641,3583.3342278093537,ugri,4,1
,1121141+425239,170.30861,42.87743,UDG,6.44,0.0,"(249, 266)",3915.8684803191727,2625.2082387651453,ugri,4,1
,1121534+520840,170.47257,52.1445,UDG,5.6,0.0,"(210, 284)",5900.261536558743,7800.735765906997,ugri,4,1
,1122178+390223,170.57422,39.03985,UDG,7.45,0.0,"(265, 258)",3817.266503148032,5772.762659264253,ugri,4,1
,1122467+382735,170.69472,38.45968,UDG,7.36,0.0,"(267, 257)",3311.5303930132395,4219.659774556025,ugri,4,1
,1123114+383813,170.79738,38.63695,UDG,5.95,0.0,"(267, 257)",1761.682848246896,7657.728899487816,ugri,4,1
,1123241+382333,170.85041,38.39239,UDG,6.11,0.0,"(267, 257)",945.199389618292,2920.4938505554906,ugri,4,1
,1123430+525643,170.92919,52.94524,UDG,5.31,0.0,"(206, 286)",7566.0329249537135,3942.7346518078975,ugriz,5,1
,1123558+374016,170.98248,37.67105,UDG,6.84,0.0,"(271, 255)",2109.058658687848,8317.687337722702,ugri,4,1
,1124178+384318,171.07403,38.72171,UDG,5.71,0.0,"(268, 257)",7242.369797290528,9298.346931609369,ugri,4,1
,1124290+384744,171.12104,38.79548,UDG,5.65,0.0,"(266, 258)",5271.600811810546,1036.624213423756,ugri,4,1
,1125141+384529,171.30885,38.75797,UDG,7.07,0.0,"(268, 257)",3692.677696877948,9999.842917952465,ugri,4,1
,1125255+542326,171.35622,54.39045,UDG,6.69,0.0,"(199, 289)",4862.75106172094,2877.043783367624,ugriz,5,1
,1127391+510305,171.91291,51.05133,UDG,5.34,0.0,"(216, 282)",1354.9799381243845,6002.12438249883,ugriz,5,1
,1128130+524303,172.05412,52.71743,UDG,6.49,0.0,"(209, 285)",373.744273902922,9226.247699751664,ugriz,5,1
,1128385+521403,172.16046,52.23427,UDG,9.29,0.0,"(212, 284)",5143.371029828542,9539.94707508512,ugriz,5,1
,1128430+533943,172.17912,53.66199,UDG,9.21,0.0,"(205, 287)",6620.378264809665,8140.814047488033,ugriz,5,1
,1133264+341645,173.35981,34.27903,UDG,6.93,0.0,"(286, 249)",7518.961463979524,719.7567617856539,ugri,4,1
,1133532+330651,173.47156,33.11406,UDG,9.91,0.0,"(291, 246)",5280.7914270092815,7210.390677718008,ugri,4,1
,1133541+380220,173.4753,38.03899,UDG,7.94,0.0,"(273, 256)",1118.47293170007,5760.8940280596535,ugri,4,1
,1134506+331225,173.71091,33.20705,UDG,5.65,0.0,"(291, 246)",1399.5624222096903,9016.25287872198,ugri,4,1
,1135276+335854,173.86503,33.98171,UDG,5.97,0.0,"(288, 248)",2273.904502010886,4647.814470918919,ugri,4,1
,1139311+314713,174.87942,31.78706,UDG,6.89,0.0,"(297, 244)",8765.169390075695,877.3806502178213,ugri,4,1
,1139474+313858,174.94752,31.64958,UDG,7.94,0.0,"(298, 243)",1763.4229776472098,7901.619673013169,ugri,4,1
,1140061+293852,175.02547,29.64783,UDG,6.93,0.0,"(305, 239)",8204.19384450786,7867.430079269608,ugri,4,1
,1140213+363431,175.08887,36.57537,UDG,5.7,0.0,"(281, 253)",229.855777925146,6468.19628689785,ugri,4,1
,1140357+373704,175.14878,37.61778,UDG,6.07,0.0,"(278, 255)",5873.1998061275735,7282.722149386329,ugri,4,1
,1140456+311448,175.18998,31.24666,UDG,9.52,0.0,"(299, 243)",7448.109559525364,92.13882508572806,ugri,4,1
,1140539+431711,175.22447,43.28625,UDG,10.43,0.0,"(254, 267)",2990.2924693127907,859.4404078287153,ugri,4,1
,1141113+442641,175.2969,44.4446,UDG,6.14,0.0,"(250, 269)",4406.582596925957,3926.560607190192,ugri,4,1
,1141234+363806,175.34733,36.63493,UDG,7.2,0.0,"(282, 253)",5886.895815430044,7615.071802106534,ugri,4,1
,1141584+644409,175.49324,64.73573,UDG,5.51,0.0,"(151, 309)",4005.074073196353,9569.173421356025,griz,4,1
,1142376+405027,175.6566,40.84085,UDG,6.25,0.0,"(265, 262)",3645.6581924643433,1916.5439955858124,ugri,4,1
,1143374+334000,175.90586,33.66661,UDG,8.82,0.0,"(293, 247)",1413.9938689122423,8232.595350469615,ugri,4,1
,1144312+365408,176.12981,36.90212,UDG,5.59,0.0,"(281, 254)",1827.0538573157169,3106.589362094236,ugri,4,1
,1146170+391159,176.57074,39.19967,UDG,6.84,0.0,"(274, 258)",724.7313051581532,8876.126161229757,ugri,4,1
,1146296+295304,176.62353,29.88437,UDG,10.45,0.0,"(306, 240)",5767.061732401906,2759.3596461696293,ugri,4,1
,1150016+380743,177.5065,38.1286,UDG,7.68,0.0,"(280, 256)",7378.838672493696,7494.139076623809,ugri,4,1
,1152120+303705,178.05018,30.61818,UDG,5.43,0.0,"(307, 241)",6679.526669003898,7290.960948662426,ugri,4,1
,1152202+322138,178.08421,32.36053,UDG,5.3,0.0,"(300, 245)",1221.0656148220914,2301.285395921214,ugri,4,1
,1152341+370700,178.14202,37.11679,UDG,7.69,0.0,"(285, 254)",9439.825603600815,7269.989734894527,ugri,4,1
,1152541+331200,178.22528,33.20013,UDG,6.46,0.0089461890332144,"(299, 246)",5535.6415624144565,8878.412326080208,ugri,4,1
,1153093+363919,178.28878,36.65526,UDG,7.73,0.0,"(287, 253)",8507.163128389671,8012.907159134985,ugri,4,1
,1153250+441323,178.35414,44.22318,UDG,6.97,0.0,"(257, 268)",8914.671885203581,9331.735287206851,ugri,4,1
,1154025+301526,178.51044,30.2572,UDG,7.96,0.0,"(309, 240)",3171.966149653605,9985.180784325205,ugri,4,1
,1154458+325206,178.69077,32.86829,UDG,7.37,0.0,"(300, 246)",7664.910379721841,2449.6585789129663,ugri,4,1
,1154556+304114,178.73182,30.6873,UDG,10.11,0.0,"(308, 241)",4989.400568468705,8629.692861525295,ugri,4,1
,1155176+461858,178.82333,46.31616,UDG,7.58,0.0,"(246, 273)",3174.989318976347,1438.9294756372178,ugri,4,1
,1155394+451100,178.9143,45.18312,UDG,10.11,0.0,"(253, 270)",4777.568653521536,8548.710339283956,ugri,4,1
,1155535+454742,178.97296,45.79495,UDG,5.52,0.0,"(249, 272)",8402.632299472667,1031.686958455446,ugri,4,1
,1155591+481200,178.99612,48.20005,UDG,7.23,0.0,"(240, 276)",9405.481255617808,8886.552449868295,ugri,4,1
,1156030+444755,179.01265,44.79855,UDG,7.31,0.0,"(253, 270)",3423.642198187794,1097.2028241806297,ugri,4,1
,1156159+365837,179.06621,36.97689,UDG,7.98,0.0,"(286, 254)",4832.632032338996,4552.161622021039,ugri,4,1
,1157078+314735,179.28234,31.79294,UDG,7.97,0.0,"(304, 244)",4222.175844020678,987.5431835226018,ugri,4,1
,1157155+303753,179.31465,30.63134,UDG,6.76,0.0,"(309, 241)",4947.141041285692,7545.238296302532,ugri,4,1
,1158232+430141,179.59668,43.02809,UDG,5.41,0.0,"(263, 266)",7930.764194053971,5547.965583045168,ugri,4,1
,1158259+485737,179.60785,48.96035,UDG,7.29,0.0,"(236, 278)",8232.045954808145,4237.027802739784,ugriz,5,1
,1158361+301709,179.65037,30.28581,UDG,9.92,0.0,"(310, 241)",9039.764270459706,853.492392505158,ugri,4,1
,1159081+321255,179.78366,32.21519,UDG,14.59,0.0,"(305, 244)",5672.987359099211,9170.30731953926,ugri,4,1
,1159128+423048,179.80336,42.5133,UDG,7.99,0.0,"(265, 265)",3741.750770272308,5258.3938113131535,ugri,4,1
,1159181+293712,179.82521,29.61997,UDG,5.37,0.0,"(313, 239)",4769.744874110749,7324.911247102329,ugri,4,1
,1200107+445103,180.04478,44.85079,UDG,8.52,0.0,"(255, 270)",8674.406309943897,2114.506531025631,ugri,4,1
,1200183+445535,180.07622,44.92629,UDG,6.16,0.0,"(255, 270)",8238.198436722587,3576.2856389415047,ugri,4,1
,1200236+311006,180.09815,31.16835,UDG,7.2,0.0,"(309, 242)",7432.700392236042,8264.06988560863,ugri,4,1
,1200379+383851,180.15812,38.64737,UDG,5.34,0.0,"(282, 257)",5131.232047104016,7855.890380610399,ugri,4,1
,1200423+421531,180.1764,42.2585,UDG,5.64,0.0,"(266, 265)",8113.074733698761,323.9178108070128,ugri,4,1
,1201212+304437,180.33828,30.7436,UDG,7.06,0.0,"(309, 242)",3444.023455482868,31.84899844607844,ugri,4,1
,1201284+704423,180.36838,70.73978,UDG,5.41,0.0,"(120, 321)",1012.9880079218474,9667.20209501742,ugriz,5,1
,1201382+305220,180.40932,30.87227,UDG,5.51,0.0,"(309, 242)",2264.4866086727,2526.7353880075984,ugri,4,1
,1201416+643726,180.42323,64.62382,UDG,7.33,0.0,"(155, 309)",1639.4411940767873,7410.22879744883,griz,4,1
,1201595+305752,180.49781,30.96432,UDG,9.67,0.0,"(309, 242)",796.6531916876947,4313.33231843798,ugri,4,1
,1202095+364501,180.53943,36.75018,UDG,7.42,0.0,"(290, 253)",2530.219835160697,9850.311127543488,ugri,4,1
,1202489+502505,180.70361,50.41797,UDG,6.67,0.0,"(230, 281)",6133.102228368421,3411.041854240123,ugriz,5,1
,1202510+442418,180.71268,44.40499,UDG,7.85,0.0,"(258, 269)",7069.16163297794,3160.691330737422,ugri,4,1
,1203189+730016,180.82856,73.00438,UDG,8.13,0.0062710049897252,"(106, 326)",7534.999919740334,5094.347854572457,griz,4,1
,1203355+425106,180.89796,42.85161,UDG,5.42,0.0,"(265, 266)",8877.534423980362,2130.6301400590364,ugri,4,1
,1203368+335416,180.90346,33.90455,UDG,8.46,0.0,"(300, 248)",5470.17024338661,3150.3431072415565,ugri,4,1
,1203441+414731,180.9336,41.79199,UDG,7.08,0.0,"(269, 264)",5780.247353383535,969.209095142416,ugri,4,1
,1203548+650338,180.97833,65.06047,UDG,8.12,0.0,"(153, 310)",5294.913728269684,6171.930593633153,griz,4,1
,1204099+433917,181.0411,43.65476,UDG,6.0,0.0,"(263, 267)",8429.524001011474,8004.149113864467,ugri,4,1
,1204158+423720,181.06582,42.62219,UDG,7.26,0.0,"(267, 265)",5082.672403309009,7367.9219973784175,ugri,4,1
,1204440+644417,181.18324,64.73819,UDG,5.7,0.0,"(156, 309)",4973.1947487374655,9615.902641919847,griz,4,1
,1204493+442633,181.20521,44.44255,UDG,8.06,0.0,"(258, 269)",253.330103507702,3896.628629419617,ugri,4,1
,1205041+415520,181.26724,41.92221,UDG,5.79,0.0,"(269, 264)",967.8961037531758,3499.0835138903294,ugri,4,1
,1205125+365642,181.302,36.94513,UDG,5.35,0.0,"(290, 254)",8990.785517822289,3942.06957476581,ugri,4,1
,1205246+434230,181.3527,43.70829,UDG,12.93,0.0,"(263, 267)",4061.4179517930415,9036.841335687168,ugri,4,1
,1205453+394932,181.43885,39.8256,UDG,9.76,0.0,"(278, 260)",5189.955773354883,1620.3118423315368,ugri,4,1
,1205453+493855,181.43877,49.64874,UDG,7.51,0.0,"(236, 279)",8186.748821846371,7887.816207828846,ugriz,5,1
,1205468+393036,181.44496,39.50994,UDG,5.92,0.0,"(280, 259)",4856.77762266751,5192.6345183881895,ugri,4,1
,1205470+501300,181.44563,50.21657,UDG,6.07,0.0,"(233, 280)",2472.736359461163,9200.3763033121,ugriz,5,1
,1205537+465345,181.47357,46.89591,UDG,5.55,0.0,"(248, 274)",9569.208610759284,2992.8867175314117,ugri,4,1
,1205540+330749,181.4749,33.1302,UDG,5.3,0.0,"(304, 246)",1175.244119619817,7527.444732884237,ugri,4,1
,1206052+492849,181.52156,49.4802,UDG,6.39,0.0,"(236, 279)",7155.3701292858495,4618.744201759228,ugriz,5,1
,1206281+430111,181.61711,43.01974,UDG,5.99,0.0,"(266, 266)",8364.165485427004,5387.296598717461,ugri,4,1
,1206314+745904,181.63101,74.98442,UDG,10.92,0.0,"(94, 330)",4814.460470961883,4698.133529681603,gri,3,1
,1206446+750629,181.68594,75.10797,UDG,6.46,0.0,"(94, 330)",4542.380488057111,7092.703803749289,gri,3,1
,1206451+452940,181.68782,45.49444,UDG,6.03,0.0,"(255, 271)",7971.552246541454,4896.298529815259,ugri,4,1
,1206496+503215,181.70663,50.53757,UDG,6.87,0.0,"(231, 281)",3458.083784772717,5729.368282546992,griz,4,1
,1206598+510915,181.74916,51.15421,UDG,5.41,0.0,"(229, 282)",7347.6376317223985,7991.518987428724,ugriz,5,1
,1207287+525118,181.86976,52.855,UDG,7.34,0.0,"(219, 286)",5934.212059974315,2190.563073777119,ugriz,5,1
,1207441+485121,181.9339,48.85584,UDG,6.05,0.0,"(239, 278)",7733.002478944871,2210.1724058932746,gri,3,1
,1207535+652826,181.97287,65.47393,UDG,8.03,0.0,"(151, 311)",5719.29827690065,4495.301012741038,ugriz,5,1
,1208054+655841,182.02257,65.97795,UDG,6.24,0.0,"(148, 312)",4316.318928792296,4573.166100229819,ugriz,5,1
,1208122+751044,182.05082,75.17894,UDG,5.42,0.0,"(94, 330)",2735.7524710829302,8476.408194241823,gri,3,1
,1208181+320049,182.07532,32.01362,UDG,9.62,0.0,"(309, 244)",6770.423500001771,5264.823940238742,ugri,4,1
,1208466+523345,182.19401,52.56258,UDG,9.82,0.0,"(222, 285)",6689.648765643055,6214.415267382843,ugriz,5,1
,1209029+303756,182.26193,30.6322,UDG,7.27,0.0,"(314, 241)",4183.440500003238,7562.081347256589,ugri,4,1
,1209172+391657,182.32186,39.28253,UDG,9.74,0.0,"(281, 259)",1422.537004230339,790.3507491365826,ugri,4,1
,1209227+390411,182.3444,39.06984,UDG,6.09,0.0,"(283, 258)",968.9983270364188,6359.367593762603,ugri,4,1
,1209362+384106,182.40073,38.68512,UDG,6.07,0.0,"(285, 257)",200.5664561933472,8595.75200309081,ugri,4,1
,1209449+413652,182.43688,41.61453,UDG,5.5,0.0,"(273, 263)",2346.9699454452957,7222.291187397618,ugri,4,1
,1209463+435322,182.44303,43.88945,UDG,5.42,0.0,"(262, 268)",368.8547268483717,2866.943714974024,ugri,4,1
,1209485+323305,182.452,32.55146,UDG,6.48,0.0,"(308, 245)",7354.050475412927,5998.834667223322,ugri,4,1
,1209573+384133,182.48894,38.69262,UDG,5.92,0.0,"(286, 257)",8530.439479689663,8737.285507614031,ugri,4,1
,1210052+363252,182.52154,36.54785,UDG,6.88,0.0,"(293, 253)",716.159040587575,5933.409248018871,ugri,4,1
,1210067+352635,182.528,35.44303,UDG,7.91,0.0,"(297, 251)",3082.499302599644,3897.158607537741,ugri,4,1
,1210077+385500,182.53198,38.91645,UDG,7.2,0.0,"(284, 258)",7832.846633365332,3383.804107762705,ugri,4,1
,1210253+385007,182.60526,38.83517,UDG,8.82,0.0,"(284, 258)",6729.905313659941,1806.8414622143453,ugri,4,1
,1210269+685205,182.61213,68.86794,UDG,6.41,0.0,"(131, 318)",6124.204907761076,2442.281991887556,ugriz,5,1
,1211097+363437,182.79037,36.57694,UDG,6.72,0.0,"(294, 253)",6213.989935144475,6491.510828325057,ugri,4,1
,1211142+693908,182.8091,69.65218,UDG,6.09,0.0,"(128, 319)",4594.082155094811,7949.297701978796,ugriz,5,1
,1211217+751248,182.8404,75.21327,UDG,6.81,0.0,"(95, 330)",8390.431377056517,9152.581513932888,gri,3,1
,1211348+502613,182.89498,50.43693,UDG,6.85,0.0,"(233, 281)",8191.839191288653,3783.3211796502255,griz,4,1
,1211420+355240,182.92495,35.87766,UDG,6.38,0.0,"(296, 252)",5205.866793395779,2629.187781007455,ugri,4,1
,1211499+684505,182.9581,68.75129,UDG,5.33,0.0,"(134, 317)",3958.134403937616,9871.028072475045,ugriz,5,1
,1212046+530707,183.01928,53.11862,UDG,10.18,0.0,"(220, 286)",2221.883686159174,7303.3680344440445,ugriz,5,1
,1212086+644700,183.03568,64.78332,UDG,6.72,0.0,"(155, 310)",7847.951017660143,808.70211748979,griz,4,1
,1212178+423735,183.07417,42.62637,UDG,9.43,0.0,"(270, 265)",5455.713417986835,7449.009689176735,ugri,4,1
,1212203+675101,183.08442,67.85036,UDG,8.4,0.0,"(137, 316)",3349.3419307350496,2103.1394346476823,ugriz,5,1
,1212279+684404,183.1164,68.73448,UDG,7.13,0.0,"(134, 317)",2844.7238744947267,9549.37958115836,ugriz,5,1
,1213042+384900,183.26757,38.8167,UDG,7.5,0.0,"(285, 258)",6444.522439748237,1448.5797818105066,ugri,4,1
,1213061+294550,183.27521,29.76382,UDG,10.21,0.0,"(317, 240)",707.2766778081805,427.7958703116119,ugri,4,1
,1213249+311057,183.3536,31.18249,UDG,11.12,0.0,"(314, 242)",1814.1848619085115,8539.245089546306,ugri,4,1
,1213527+320155,183.46965,32.03187,UDG,5.7,0.0,"(311, 244)",3235.4332091091856,5618.484879125817,ugri,4,1
,1213583+331207,183.49277,33.20187,UDG,8.28,0.0227457356515619,"(308, 246)",7127.088468715498,8913.380957999112,ugri,4,1
,1214077+384027,183.53223,38.67424,UDG,6.32,0.0,"(287, 257)",2412.97229061631,8379.0133544006,ugri,4,1
,1214419+505050,183.67467,50.84735,UDG,5.85,0.0,"(231, 282)",3245.971562057899,2043.4957872121452,griz,4,1
,1214438+490134,183.68269,49.02615,UDG,5.44,0.0,"(241, 278)",4870.476185517015,5506.768634770752,gri,3,1
,1215513+473253,183.96366,47.54803,UDG,10.34,0.0,"(249, 275)",9181.119941247653,5939.377439103981,ugri,4,1
,1216088+325258,184.03684,32.88271,UDG,6.74,0.0,"(309, 246)",7982.878320492293,2729.6285113088256,ugri,4,1
,1216464+384938,184.19341,38.82725,UDG,6.31,0.0,"(286, 258)",2179.985874069265,1655.1559770959998,ugri,4,1
,1216594+655843,184.24743,65.97847,UDG,7.75,0.0,"(150, 312)",6160.204603706763,4584.130971235766,ugriz,5,1
,1217094+470350,184.28908,47.06383,UDG,7.37,0.0,"(251, 274)",1422.066308519196,6243.155542215907,ugri,4,1
,1217179+405132,184.32465,40.85893,UDG,8.32,0.0,"(278, 262)",2833.080549056702,2268.033028979894,ugri,4,1
,1217202+301000,184.33416,30.16666,UDG,8.09,0.0,"(319, 240)",2328.9256811058767,8231.574612299772,ugri,4,1
,1217281+305553,184.36688,30.93129,UDG,9.82,0.0,"(316, 242)",4354.974331451553,3668.583035571956,ugri,4,1
,1217442+332045,184.43411,33.34571,UDG,17.55,0.0,"(308, 247)",8941.159406556246,2014.61506053662,ugri,4,1
,1217483+753043,184.45118,75.51203,UDG,6.54,0.0,"(92, 331)",1458.7909510511636,5254.984079787269,gri,3,1
,1217546+660007,184.47731,66.00197,UDG,10.43,0.0,"(150, 312)",4347.332275793045,5038.607440461511,ugriz,5,1
,1218257+352052,184.60727,35.34781,UDG,6.59,0.0,"(301, 251)",9045.4002709773,2055.9357250421976,ugri,4,1
,1218387+752311,184.66105,75.38643,UDG,11.01,0.0,"(92, 331)",402.7225795825425,2835.632768066638,gri,3,1
,1218555+455658,184.73109,45.9495,UDG,7.41,0.0,"(257, 272)",8394.458555853316,4026.7256589388994,ugri,4,1
,1219020+310424,184.75837,31.07324,UDG,9.94,0.0,"(317, 242)",7539.92611345614,6421.066683249836,ugri,4,1
,1219029+301122,184.76199,30.18943,UDG,6.31,0.0,"(320, 240)",4834.104020779148,8670.977680374457,ugri,4,1
,1219061+474349,184.77537,47.73025,UDG,8.25,0.0,"(250, 275)",8233.083981781194,9467.20890890549,ugri,4,1
,1219301+295703,184.87524,29.95087,UDG,7.55,0.0,"(320, 240)",2932.1235991826,4049.0208241070095,ugri,4,1
,1219325+432315,184.88559,43.38749,UDG,9.91,0.0,"(268, 267)",2839.711089050533,2821.656462375825,ugri,4,1
,1219359+470536,184.89976,47.09322,UDG,7.55,0.0,"(252, 274)",3039.694949126559,6808.370356813363,ugri,4,1
,1219477+685057,184.94877,68.84922,UDG,7.59,0.0,"(133, 318)",9298.179097652042,2099.536726227423,ugriz,5,1
,1220053+760411,185.02227,76.06962,UDG,9.85,0.0,"(90, 332)",9610.001873412237,6387.750117378242,gri,3,1
,1220062+750706,185.02581,75.11842,UDG,8.87,0.0,"(96, 330)",7149.773448409414,7302.691893426267,gri,3,1
,1220110+654130,185.0459,65.69164,UDG,5.65,0.0,"(153, 311)",435.4619430334851,8734.570260684675,ugriz,5,1
,1220144+492251,185.05985,49.38096,UDG,5.8,0.0,"(240, 279)",1372.007470378287,2700.035581901961,griz,4,1
,1220468+305052,185.19512,30.84791,UDG,6.74,0.0,"(317, 242)",279.47407074387684,2058.6396364116454,ugri,4,1
,1220524+485156,185.21815,48.86555,UDG,5.57,0.0,"(243, 278)",4727.19186565532,2394.5319190333284,gri,3,1
,1220529+405053,185.22057,40.84803,UDG,5.3,0.0,"(280, 262)",9122.90132363211,2061.5904561153584,ugri,4,1
,1221085+292921,185.28551,29.48924,UDG,13.95,0.0,"(323, 239)",9568.148017766103,4796.796667252802,ugri,4,1
,1221219+295404,185.34108,29.90114,UDG,5.99,0.0,"(321, 240)",4804.39474676356,3084.2036548377328,ugri,4,1
,1221234+303645,185.34752,30.6124,UDG,22.01,0.0,"(319, 241)",1112.6446820287506,7182.224734349017,ugri,4,1
,1221327+371323,185.38632,37.22295,UDG,6.42,0.0,"(296, 254)",3916.061937104052,9320.9636965851,ugri,4,1
,1221428+375913,185.42847,37.98705,UDG,13.54,0.0,"(292, 256)",2681.3141546630354,4750.933051873337,ugri,4,1
,1221451+405311,185.43784,40.88642,UDG,7.42,0.0,"(280, 262)",5937.337810435375,2799.2769761604363,ugri,4,1
,1222006+744146,185.50259,74.69612,UDG,6.85,0.0,"(99, 329)",3594.936047632346,8803.866047833062,gri,3,1
,1222124+330921,185.5518,33.15585,UDG,7.22,0.0,"(311, 246)",2739.885039764444,8021.721662465593,ugri,4,1
,1222127+301412,185.5529,30.23673,UDG,8.15,0.0,"(321, 240)",1258.617654612866,9591.28230633054,ugri,4,1
,1222131+301827,185.55447,30.30761,UDG,6.88,0.0,"(320, 241)",7346.734260391982,1273.1167725991736,ugri,4,1
,1222251+642846,185.60461,64.47936,UDG,6.22,0.0,"(160, 309)",6845.411000710044,4603.230392995801,griz,4,1
,1222324+572449,185.63481,57.41361,UDG,9.38,0.0,"(199, 295)",308.7021260520987,3341.355147021792,ugriz,5,1
,1222393+302134,185.66363,30.35949,UDG,7.82,0.0,"(320, 241)",5520.152269923004,2277.1277164124936,ugri,4,1
,1222577+654738,185.74027,65.79384,UDG,5.92,0.0,"(151, 312)",4074.523731582151,1005.6735716225268,ugriz,5,1
,1223072+320049,185.7801,32.0137,UDG,7.46,0.0,"(315, 244)",4022.281285839688,5265.760939555188,ugri,4,1
,1223095+314710,185.78963,31.78598,UDG,10.97,0.0,"(315, 244)",3862.868229978705,852.8557348707354,ugri,4,1
,1223128+484856,185.80341,48.81557,UDG,5.36,0.0,"(244, 278)",6983.882116072679,1427.951025260466,gri,3,1
,1223446+295952,185.93587,29.99787,UDG,8.24,0.0,"(322, 240)",4511.8935782138415,4958.7847439698135,ugri,4,1
,1224000+743200,185.99982,74.53333,UDG,10.2,0.0,"(99, 329)",1010.7969877074684,5671.800928381627,gri,3,1
,1224039+751950,186.01621,75.33051,UDG,6.37,0.0,"(93, 331)",3535.065936102544,1719.14155478155,gri,3,1
,1224293+412452,186.12229,41.41433,UDG,6.44,0.0,"(279, 263)",6991.808494075202,3341.3787802345896,ugri,4,1
,1224352+393812,186.14664,39.6367,UDG,8.99,0.0,"(287, 259)",2382.7245380238464,7651.664595847148,ugri,4,1
,1224517+582535,186.21554,58.4265,UDG,7.58,0.0,"(195, 297)",8935.316396058475,3586.993125464758,ugriz,5,1
,1224584+760039,186.24318,76.0109,UDG,7.68,0.0,"(90, 332)",3909.7383309977095,5213.379333461331,gri,3,1
,1225058+325042,186.27415,32.84502,UDG,6.18,0.0,"(312, 246)",677.7321421484367,2002.071903513603,ugri,4,1
,1225094+575043,186.28907,57.84518,UDG,5.37,0.0,"(197, 296)",753.8745063082351,2012.6569353445047,ugriz,5,1
,1225277+335932,186.36557,33.99208,UDG,6.3,0.0,"(309, 248)",4921.318710507934,4846.520486299714,ugri,4,1
,1225486+460821,186.45253,46.13908,UDG,5.34,0.0,"(259, 272)",4597.724739976056,7695.307395032692,ugri,4,1
,1226114+753555,186.54771,75.59847,UDG,5.4,0.0,"(93, 331)",999.6105271341085,6936.313882091841,gri,3,1
,1226120+634021,186.55019,63.67254,UDG,5.89,0.0,"(166, 307)",410.16641530530615,8362.828300402893,griz,4,1
